[ 2012-09-29T06:06:28+08:00 ] /taodandan/index.php | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.001554s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001226s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001282s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_template ] --START--
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run LocationTemplate Behavior [ RunTime:0.001168s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.001214s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_parse ] --START--
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run ParseTemplate Behavior [ RunTime:0.008367s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008407s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_filter ] --START--
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run ContentReplace Behavior [ RunTime:0.000772s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run TokenBuild Behavior [ RunTime:0.000773s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000638s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000778s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003057s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_end ] --START--
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000775s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/index.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000813s ]
[ 2012-09-29T06:08:11+08:00 ] /taodandan/Index/demos.css | ERR: (ThinkException) 非法操作demos.css
[ 2012-09-29T06:08:12+08:00 ] /taodandan/Index/Public/js/jquery-ui/jquery-1.7.2.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:12+08:00 ] /taodandan/Index/Public/js/jquery-ui/external/jquery.bgiframe-2.1.2.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:12+08:00 ] /taodandan/Index/Public/js/jquery-ui/external/globalize.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:12+08:00 ] /taodandan/Index/Public/js/jquery-ui/external/globalize.culture.de-DE.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:13+08:00 ] /taodandan/Index/Public/js/jquery-ui/themes/base/jquery.ui.all.css | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:13+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.core.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:13+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.widget.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:13+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.mouse.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:13+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.accordion.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:14+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.autocomplete.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:14+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.button.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:14+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.datepicker.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:14+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.dialog.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:14+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.draggable.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:15+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.droppable.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:15+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.menu.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:15+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.position.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:15+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.progressbar.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:16+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.resizable.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:16+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.selectable.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:16+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.slider.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:16+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.sortable.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:16+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.spinner.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:17+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.tabs.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:17+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.ui.tooltip.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:17+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.core.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:17+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.blind.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:17+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.bounce.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:18+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.clip.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:18+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.drop.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:18+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.explode.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:18+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.fold.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:19+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.highlight.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:19+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.pulsate.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:19+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.scale.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:19+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.shake.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:19+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.slide.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:20+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/jquery.effects.transfer.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:20+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-af.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:20+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-ar.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:20+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-ar-DZ.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:20+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-az.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:21+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-bs.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:21+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-bg.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:21+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-ca.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:21+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-cs.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:21+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-cy-GB.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:22+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-da.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:22+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-de.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:22+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-el.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:22+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-en-AU.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:23+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-en-GB.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:23+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-en-NZ.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:23+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-eo.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:23+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-es.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:23+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-et.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:24+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-gl.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:24+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-fa.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:24+08:00 ] /taodandan/Index/Public/js/jquery-ui/ui/i18n/jquery.ui.datepicker-nl-BE.js | ERR: (ThinkException) 非法操作public
[ 2012-09-29T06:08:22+08:00 ] /taodandan/index.php | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:08:22+08:00 ] /taodandan/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000577s ]
[ 2012-09-29T06:08:22+08:00 ] /taodandan/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000629s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_template ] --START--
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.001141s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.001189s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_parse ] --START--
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run ParseTemplate Behavior [ RunTime:0.008923s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008969s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_filter ] --START--
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000771s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000724s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000628s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000882s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003103s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_end ] --START--
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000780s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000819s ]
[ 2012-09-29T06:08:24+08:00 ] /taodandan/demos.css | ERR: (ThinkException) 无法加载模块Demos.css
[ 2012-09-29T06:08:26+08:00 ] /taodandan/login/login.html | INFO: Tag[ route_check ] --START--
[ 2012-09-29T06:08:26+08:00 ] /taodandan/login/login.html | INFO: Run CheckRoute Behavior [ RunTime:0.000974s ]
[ 2012-09-29T06:08:26+08:00 ] /taodandan/login/login.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.001022s ]
[ 2012-09-29T06:08:26+08:00 ] /taodandan/login/login.html | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:08:26+08:00 ] /taodandan/login/login.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000803s ]
[ 2012-09-29T06:08:26+08:00 ] /taodandan/login/login.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000836s ]
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | INFO: Tag[ route_check ] --START--
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | INFO: Run CheckRoute Behavior [ RunTime:0.001447s ]
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | INFO: Tag[ route_check ] --END-- [ RunTime:0.001524s ]
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | INFO: Tag[ app_begin ] --START--
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001212s ]
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001263s ]
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2012-09-29T06:08:40+08:00 ] /taodandan/login/login.html?top_appkey=1012681999&top_parameters=ZXhwaXJlc19pbj04NjQwMCZocmFfZXhwaXJlc19pbj0xODAwJmlmcmFtZT0xJnIxX2V4cGlyZXNfaW49MTgwMCZyMl9leHBpcmVzX2luPTAmcmVfZXhwaXJlc19pbj0xNTU1MjAwMCZyZWZyZXNoX3Rva2VuPTYxMDBlMDE2MjFlYTExM2NjZjkzMTg1M2Y2YjMyYmEyZGZkOWI0NmU3NjNlMWUzMjA3NDA4Mjc4NiZ0cz0xMzQ4ODcwMTIwMjEwJnZpc2l0b3JfaWQ9MjA3NDA4Mjc4NiZ2aXNpdG9yX25pY2s9c2FuZGJveF9jXzEmdzFfZXhwaXJlc19pbj0xODAwJncyX2V4cGlyZXNfaW49MA%3D%3D&top_session=61013010013a568c842a3be8945a9fb38fdaca100919e742074082786&sign=mFCjt%2FmUbhuHFuOvAmbRdg%3D%3D&timestamp=2012-09-29+06%3A08%3A37&encode=utf-8&agreement=true&agreementsign=1012681999-22481168-2074082786-C3022CF985CB86392AA68BB8C494E7BA&top_sign=1QwXqR9I4X7SQjUqyRDq0g%3D%3D | NOTIC: [8] Undefined index: refresh_token LoginAction.class.php 第 35 行.
